"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude","location","language","profileImageURL"
"1","RT @antoniobanos_: Para no caer en trampas procesistas de unos y otros. El domingo no vamos de mani ni de picnic ni de movilización. Vamos…",FALSE,0,NA,"2017-09-29 23:59:59",FALSE,NA,913916298639355904,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RostollFonoll",4734,TRUE,FALSE,NA,NA,"Orinal de Catalunya","ca","http://pbs.twimg.com/profile_images/909374888858746880/52d-unSq_normal.jpg"
"2","RT @taylorndean: he’s a beauty <ed><U+00A0><U+00BD><ed><U+00B6><U+00A4> https://t.co/pG8dDSNdVI",FALSE,0,NA,"2017-09-29 23:59:59",FALSE,NA,913916298635075584,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Marian_elio",2508,TRUE,FALSE,NA,NA,"Narnia","en","http://pbs.twimg.com/profile_images/899981365617098761/tD7WHsLF_normal.jpg"
"3","RT @MegRibeiro_: Essa garotinha representa eu e a metade da humanidade. <ed><U+00A0><U+00BE><ed><U+00B4><U+00A3> https://t.co/zjwOO7Qqw2",FALSE,0,NA,"2017-09-29 23:59:59",FALSE,NA,913916298597367808,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","EnrricoOficial",188,TRUE,FALSE,NA,NA,"<U+2B50>ENRICO/BELAVENTURA<U+2B50>","pt","http://pbs.twimg.com/profile_images/913894863912996864/rEOgdEX7_normal.jpg"
"4","RT @_joaopwdro: mano o cara MATOU uma mulher e a vida estragada foi a DELE???????? não pode ser, eu não li isso https://t.co/WeeW5w5KYV",FALSE,0,NA,"2017-09-29 23:59:59",FALSE,NA,913916298576515072,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","yooniw",24192,TRUE,FALSE,NA,NA,"Taekook <ed><U+00A0><U+00BC><ed><U+00BC><U+00BB> Sope <ed><U+00A0><U+00BC><ed><U+00BC><U+00BB> Minjoon","pt","http://pbs.twimg.com/profile_images/913946337070256128/0-iFCHzh_normal.jpg"
"5","RT @_BluRay__: DEMI JUST RELEASED HER BEST FUCKING ALBUM. NOT A BAD SONG ON THE ALBUM. IM SHOOK",FALSE,0,NA,"2017-09-29 23:59:59",FALSE,NA,913916298576490496,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","technicolordemz",259,TRUE,FALSE,NA,NA,"Dreamland","es","http://pbs.twimg.com/profile_images/895431863241756672/aE-TjoRU_normal.jpg"
"6","RT @beatsbydog: New @cherrybandusa record is REALLY good, please give it a listen and go see them on tour https://t.co/Wdfu6qklLj",FALSE,0,NA,"2017-09-29 23:59:59",FALSE,NA,913916298576441344,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kiev1969",1,TRUE,FALSE,NA,NA,"Glenside PA","en","http://pbs.twimg.com/profile_images/894653438809735172/MZiT9MO3_normal.jpg"
"7","@Nicole_Cliffe As a clothing designer I regularly have to buy $1000s worth of clothes and send them overseas for *a… https://t.co/JPX9AtjJnP",FALSE,1,"Nicole_Cliffe","2017-09-29 23:59:59",TRUE,913902432551239680,913916298563870720,208643146,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","NekoAtsumeLARPr",0,FALSE,FALSE,NA,NA,"New Jersey, USA","en","http://pbs.twimg.com/profile_images/786707039376576512/TI4MYCet_normal.jpg"
"8","RT @MariooReetamozo: Hay que animarse a poner en la biografía ""modelo"" cuando sólo hiciste un book de mierda con un fotógrafo de $300. Estú…",FALSE,0,NA,"2017-09-29 23:59:59",FALSE,NA,913916298559721472,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Dmimili",3,TRUE,FALSE,NA,NA,"Berazategui, Argentina","es","http://pbs.twimg.com/profile_images/912000676003287045/3lsqCeFn_normal.jpg"
"9","@AstralOfOrder The Glacian's words weighed heavily on the fair maiden's heart and mind. Indeed, a heavy burden was… https://t.co/oO2Eq2Cq94",FALSE,0,"AstralOfOrder","2017-09-29 23:59:59",TRUE,911397488749400064,913916298559492096,730487520765579264,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DevineValiancy",0,FALSE,FALSE,NA,NA,"Tenebrae.","en","http://pbs.twimg.com/profile_images/901269193273872384/eIhpuXTT_normal.jpg"
"10","RT @laura_basille63: J'avoue, je préfère qu'on m'emmène au McDo plutôt que dans un resto 5 étoiles ou y'a rien dans l'assiette et qu'on pay…",FALSE,0,NA,"2017-09-29 23:59:59",FALSE,NA,913916298530361344,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Rania_976",7,TRUE,FALSE,NA,NA,"Mayotte","fr","http://pbs.twimg.com/profile_images/895680975895764997/whT0wOC4_normal.jpg"
"11","Gracias al Padre.. o a @Mokarivers ? <ed><U+00A0><U+00BD><ed><U+00B8><U+0087>",FALSE,0,NA,"2017-09-29 23:59:59",FALSE,NA,913916298530344960,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DanielaArchila",0,FALSE,FALSE,NA,NA,"Tegucigalpa, Honduras","en","http://pbs.twimg.com/profile_images/907095713326227456/1idWxcmN_normal.jpg"
"12","@NuclearAnthro In Stellaris, a sci-fi / space grand-strategy game I'm playing - you find a lot of radioactive ""Tomb Worlds"" in the galaxy.",FALSE,1,"NuclearAnthro","2017-09-29 23:59:59",FALSE,913914337609134080,913916298513600512,2448077035,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ThrownIntoSol",0,FALSE,FALSE,NA,NA,"The South Bit of The Africa","en","http://pbs.twimg.com/profile_images/734129522556043264/GLBOUimP_normal.jpg"
"13","RT @MetroBoomin: NEW A BOOGIE ALBUM https://t.co/lfu5PG5bhw",FALSE,0,NA,"2017-09-29 23:59:59",FALSE,NA,913916298500956160,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KiBlsn",2239,TRUE,FALSE,NA,NA,"Working on my sharigans","en","http://pbs.twimg.com/profile_images/901824561708191745/HieiP_VI_normal.jpg"
"14","RT @voltaduran: Dos independistes. Tres que no ho són. Alguns nirem a votar i altres no. Però segons la premsa espanyola, no ens parlem. ht…",FALSE,0,NA,"2017-09-29 23:59:59",FALSE,NA,913916298488401920,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Riera_P17",1,TRUE,FALSE,NA,NA,"Ripollet ","es","http://pbs.twimg.com/profile_images/906627983934476288/l5vPCjzo_normal.jpg"
"15","@kerrence I believe that one a lot.",FALSE,1,"kerrence","2017-09-29 23:59:59",FALSE,913916113553121280,913916298484080640,14554753,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","YoSoyKeith",0,FALSE,FALSE,NA,NA,"1122 Boogie Woogie Avenue","en","http://pbs.twimg.com/profile_images/897674836939390976/XBKKxTqc_normal.jpg"
"16","RT @Phillies: .@MaikelFranco7 got just enough of this one for his 22nd homer of the year.

RETWEET for a chance to win a <U+26BE><U+FE0F> signed by Maik!…",FALSE,0,NA,"2017-09-29 23:59:59",FALSE,NA,913916298480046080,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MattHiggins80",596,TRUE,FALSE,NA,NA,"Philadelphia, PA","en","http://pbs.twimg.com/profile_images/877698254309163008/YzxqbrQU_normal.jpg"
"17","""A positive attitude causes a chain reaction of positive thoughts, events, and outcomes."" —Wade Boggs via @momentumdash",FALSE,0,NA,"2017-09-29 23:59:59",FALSE,NA,913916298433748992,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","KirstenWeiss",0,FALSE,FALSE,NA,NA,"San Mateo, CA","en","http://pbs.twimg.com/profile_images/660940138852188160/aS77NVRh_normal.png"
"18","RT @matheusgrande11: Oiço mesmo todos os estilos de música, nao consigo ficar preso só a um",FALSE,0,NA,"2017-09-29 23:59:59",FALSE,NA,913916298425507840,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sdyocean",16,TRUE,FALSE,NA,NA,"Alcochete","pt","http://pbs.twimg.com/profile_images/912820700460863493/55ZvyIYU_normal.jpg"
"19","@hasreneros <U+521D><U+8033><U+3067><U+3059>...<U+6642><U+4EE3><U+9045><U+308C><U+3067><U+3059><U+304B><U+306D>(&gt;_&gt;)<U+FF1F>!
16000<U+6B73><U+3068><U+3086><U+3046><U+3053><U+3068><U+306F><U+7E04><U+6587><U+306E><U+3061><U+3087><U+3063><U+3068><U+524D><U+3050><U+3089><U+3044><U+304B><U+FF1F>!(<U+308F><U+304B><U+3089><U+306C><U+3001><U+3001>",FALSE,0,"hasreneros","2017-09-29 23:59:59",FALSE,913787380254961664,913916298421198848,3060005791,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","a___n___o_",0,FALSE,FALSE,NA,NA,"<U+307F><U+3057><U+307E><U+FF81><U+FF6C><U+FF9D><U+306E>9<U+756A><U+76EE><U+306E><U+5AC1><U+3067><U+5144><U+3067><U+30DE><U+30DE>","ja","http://pbs.twimg.com/profile_images/894081711264354304/7Gk1AGMe_normal.jpg"
"20","Tô assistindo esse It a coisa <ed><U+00A0><U+00BD><ed><U+00B8><U+00AC>",FALSE,0,NA,"2017-09-29 23:59:59",FALSE,NA,913916298404536320,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BeatrizZella",0,FALSE,FALSE,NA,NA,"Litoral do Paraná","pt","http://pbs.twimg.com/profile_images/912126574018859009/Y60RsS9d_normal.jpg"
"21","RT @jrobertoacosta1: Si @MinHacienda aprueba mico en Ley 1508/2012 ciudadanos pagaremos a banqueros errores de corruptos <ed><U+00A0><U+00BD><ed><U+00B1><U+0081>
https://t.co/WSy…",FALSE,0,NA,"2017-09-29 23:59:59",FALSE,NA,913916298404524032,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LuisLucero1805",329,TRUE,FALSE,NA,NA,"Cali, Colombia","es","http://pbs.twimg.com/profile_images/905477507218014208/iJV4Hbm5_normal.jpg"
"22","RT @byunbaekkj: EU MESMA (sem a parte do sapatão) https://t.co/e4pNDDiZCK",FALSE,0,NA,"2017-09-29 23:59:59",FALSE,NA,913916298391965696,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","aaadfo",1,TRUE,FALSE,NA,NA,"viamão, rs","pt","http://pbs.twimg.com/profile_images/888735367767232512/9vDOsjox_normal.jpg"
"23","@UnburntWitch @hEnereyG Yeah sitting in church a somehow an autoplay video's first sound was someone screaming profanities",FALSE,0,"UnburntWitch","2017-09-29 23:59:59",FALSE,913912547601874944,913916298383564800,226346115,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Arithmaldor",0,FALSE,FALSE,NA,NA,"Louisville, KY","en","http://pbs.twimg.com/profile_images/885004741914357761/mMyrjasF_normal.jpg"
"24","LIKE A BABY YOU KNOW!!! The rice was bouncing in da lord https://t.co/RnCS21Wow8",FALSE,0,NA,"2017-09-29 23:59:59",FALSE,NA,913916298349895680,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MsJaneAda",0,FALSE,FALSE,NA,NA,"California, USA","en","http://pbs.twimg.com/profile_images/903688366557847552/llkoMelu_normal.jpg"
"25","to felizzzzz por ter voltado a falar com meu pai, depois de 3 meses sem falar um A",FALSE,4,NA,"2017-09-29 23:59:59",FALSE,NA,913916298345811968,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","indkelly_",0,FALSE,FALSE,NA,NA,"São Paulo, Brasil","pt","http://pbs.twimg.com/profile_images/912647978942377984/lQQXOAve_normal.jpg"
"26","@nowthisnews Reacting to everything diminishes the important stuff. The governor of PR said they have enough suppli… https://t.co/HWlIcpYRTe",FALSE,0,"nowthisnews","2017-09-29 23:59:59",TRUE,913556691228041216,913916298324832256,701725963,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AaronMJarman",0,FALSE,FALSE,NA,NA,"Durham, NC","en","http://pbs.twimg.com/profile_images/797261525945876481/Vh7ass9S_normal.jpg"
"27","RT @PabloMM: Se cumplen 20 años del testimonio de Ana Orantes. La primera mujer que dio visibilidad a los malos tratos. https://t.co/7aTWKt…",FALSE,0,NA,"2017-09-29 23:59:59",FALSE,NA,913916298324832256,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nahia_DC",10942,TRUE,FALSE,NA,NA,"Donde me lleven  ","es","http://pbs.twimg.com/profile_images/754999398447407104/rwdAyFPw_normal.jpg"
"28","chorar lava a alma mesmo",FALSE,0,NA,"2017-09-29 23:59:59",FALSE,NA,913916298312261632,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","marinaolsenn",0,FALSE,FALSE,NA,NA,"Florianópolis, Brasil","pt","http://pbs.twimg.com/profile_images/912589070982942720/klKdKowj_normal.jpg"
"29","RT @kingorca: in a relationship there is no man and woman there is only the one who says “hewwo” and the one who tells them to shut the fuc…",FALSE,0,NA,"2017-09-29 23:59:59",FALSE,NA,913916298299609088,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","topjerg",16482,TRUE,FALSE,NA,NA,"some mid atlantic mess","en","http://pbs.twimg.com/profile_images/766364306652921856/12E96-Cg_normal.jpg"
"30","RT @ayeedriel_: Slam... poetry. Yelling! Angry! Waving my hands a LOT! Specific point of view on THINGS! Cynthia! Cyn-thi-a! Jesus died for…",FALSE,0,NA,"2017-09-29 23:59:59",FALSE,NA,913916298261909504,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dclinansmith",96266,TRUE,FALSE,NA,NA,"226","en","http://pbs.twimg.com/profile_images/913470063344275456/mr08X5VC_normal.jpg"
"31","RT @SEDESOL_mx: #FuerzaMéxico<ed><U+00A0><U+00BC><ed><U+00B7><U+00B2><ed><U+00A0><U+00BC><ed><U+00B7><U+00BD>  Si tú o un familar necesitan de atención psicológica @gobmx pone a tu disposición una línea telefónica par…",FALSE,0,NA,"2017-09-29 23:59:59",FALSE,NA,913916298261868544,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","marioolivobelio",51,TRUE,FALSE,NA,NA,"Quintana Roo, México","es","http://pbs.twimg.com/profile_images/911021600379686912/3_OtHGmf_normal.jpg"
"32","RT @_samycatherine: Second of all, I have a nebulizer. Inhale between strokes and call it a day, bird chest. https://t.co/Ro3AWMNmBx",FALSE,0,NA,"2017-09-29 23:59:59",FALSE,NA,913916298257686528,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","C_Constantinoux",3,TRUE,FALSE,NA,NA,"West Midlands, England","en","http://pbs.twimg.com/profile_images/873843710919880704/KXa7QjPX_normal.jpg"
"33","RT @gus_bs: El video que DESQUICIA a CFK. NO RETWITEAR  La queremos SANA. LA QUEREMOS PRESA!! https://t.co/r4pnoOMbjb",FALSE,0,NA,"2017-09-29 23:59:59",FALSE,NA,913916298253537280,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","adalberto_hugo",176,TRUE,FALSE,NA,NA,"La Falda Cordoba Argentina","es","http://pbs.twimg.com/profile_images/738140392458067968/mE1jy5N5_normal.jpg"
"34","RT @mohmad9037: <U+0627><U+0637><U+0631><U+062D> <U+0633><U+0624><U+0627><U+0644><U+0643> <U+0648><U+0627><U+0631><U+0642><U+062F> <U+0639><U+0644><U+064A><U+0647>..!",FALSE,0,NA,"2017-09-29 23:59:59",FALSE,NA,913916298249334784,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","wf_a_a",2,TRUE,FALSE,NA,NA,"benghazi libya","ar","http://pbs.twimg.com/profile_images/913548862387884033/UZ49Zzgd_normal.jpg"
"35","I liked a @YouTube video https://t.co/hXutABjc7b Maxing A UIM | Finale | 8,000+ hours | 2277/2277",FALSE,0,NA,"2017-09-29 23:59:59",FALSE,NA,913916298245132288,NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","jeskiis",0,FALSE,FALSE,NA,NA,"New Zealand","en","http://pbs.twimg.com/profile_images/860363830286630915/ic3VkAiz_normal.jpg"
"36","RT @SadderDre: Twitter dot com has created a class system for its users. We, the 140 proletariat, must rise against the 280 bourgeoisie.",FALSE,0,NA,"2017-09-29 23:59:59",FALSE,NA,913916298203103232,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","obahgat97",64802,TRUE,FALSE,NA,NA,"Lancaster, England","en","http://pbs.twimg.com/profile_images/869023591735668738/tue6JPt__normal.jpg"
"37","Eu vou passar sarrando a glock com pentão de 30",FALSE,0,NA,"2017-09-29 23:59:59",FALSE,NA,913916298178056192,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","babimontg_",0,FALSE,FALSE,NA,NA,"Araruama, Brasil","pt","http://pbs.twimg.com/profile_images/912383298713899014/-OL0AFFr_normal.jpg"
"38","Just completed a 3.32 mi run - Come on Fall!  Beautifully cool... https://t.co/6dXDCtA2HH #Runkeeper",FALSE,0,NA,"2017-09-29 23:59:59",FALSE,NA,913916298169585664,NA,"<a href=""http://runkeeper.com"" rel=""nofollow"">Runkeeper</a>","donniechambliss",1,FALSE,FALSE,NA,NA,"Southaven, MS","en","http://pbs.twimg.com/profile_images/576457146654552064/2x0gQ9L-_normal.jpeg"
"39","I liked a @YouTube video https://t.co/LRhe7Z7E1G ""Lift your Spirits"" by Paul Izak, Tubby Love and Kevin Holder, (Campfire Anthems)",FALSE,0,NA,"2017-09-29 23:59:59",FALSE,NA,913916298131918848,NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","PatDad",0,FALSE,FALSE,NA,NA,"Mountain Home, AR","en","http://pbs.twimg.com/profile_images/187609571/acideyez_normal.jpg"
"40","RT @s1ephend: @mclaurin69 @BoneMaCracken @AirMunro @joe_boca @drink_this_wine @JeffBOTL @RodZdebiak @cigardetective @WesSmith62 @pts964 @am…",FALSE,0,NA,"2017-09-29 23:59:59",FALSE,NA,913916298131918848,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Mack280",3,TRUE,FALSE,NA,NA,"Winnipeg MB -Canada","en","http://pbs.twimg.com/profile_images/645319078274465792/vyDaMniO_normal.jpg"
"41","ninguém merece ter a aula de sexta-feira de matemática e ainda com chuva",FALSE,0,NA,"2017-09-29 23:59:59",FALSE,NA,913916298127650816,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","neighborground",0,FALSE,FALSE,NA,NA,"the nbhd | esther","pt","http://pbs.twimg.com/profile_images/913889754659377152/jpckomDM_normal.jpg"
"42","RT @dinatazzita: @RicardoPatinoEC @Lenin @MashiRafael ahora q diran los q le creen todo a Moreno q es mentira jaja",FALSE,0,NA,"2017-09-29 23:59:59",FALSE,NA,913916298115141632,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JohannaLeysi",4,TRUE,FALSE,NA,NA,"El Oro, Ecuador","es","http://pbs.twimg.com/profile_images/904860768105103360/BQbkeN76_normal.jpg"
"43","i cried at harry potter world today because I remembered why it means i'm probably gonna have a good name for a bit <ed><U+00A0><U+00BD><ed><U+00B2><U+0097>",FALSE,0,NA,"2017-09-29 23:59:59",FALSE,NA,913916298115022848,NA,"<a href=""http://twitter.com/brittany_ebooks"" rel=""nofollow"">brittany_ebookss</a>","brittany_ebooks",0,FALSE,FALSE,NA,NA,"San Francisco, CA","en","http://pbs.twimg.com/profile_images/699401277269110785/v2KYiaBE_normal.png"
"44","@CaleighMakenna in less than a month I turn 16 OMG",FALSE,1,"CaleighMakenna","2017-09-29 23:59:59",FALSE,913915367281561600,913916298098352128,2443127087,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kaaa_ylaaa",0,FALSE,FALSE,NA,NA,"Tennessee, USA","en","http://pbs.twimg.com/profile_images/890275759771799553/W9_Q8KfV_normal.jpg"
"45","Le jugaron sucio a quién menos debían <ed><U+00A0><U+00BD><ed><U+00B8><U+0089>",FALSE,0,NA,"2017-09-29 23:59:59",FALSE,NA,913916298085720064,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Lorena1518R",0,FALSE,FALSE,NA,NA,"Bogotá, D.C., Colombia","es","http://pbs.twimg.com/profile_images/913460371968659456/jyK57BTf_normal.jpg"
"46","RT @Simone_Biles: I train hard so I can land on my feet. Help foster kids take a step toward success with @MattressFirm's Shoe Drive. #dona…",FALSE,0,NA,"2017-09-29 23:59:59",FALSE,NA,913916298056355840,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","StagedOnPurpose",87,TRUE,FALSE,NA,NA,"USA, Ohio","en","http://pbs.twimg.com/profile_images/894019553231085569/NY0fuDs2_normal.jpg"
"47","RT @SexMorrigan: Me voy a la cama, les deseo unas dulces pesadillas. <U+264F> https://t.co/ajrrKwjtdI",FALSE,0,NA,"2017-09-29 23:59:59",FALSE,NA,913916298056339456,NA,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>","Macalister2Rios",20,TRUE,FALSE,NA,NA,"En my house :v","es","http://pbs.twimg.com/profile_images/900291972224700418/331b8e23_normal.jpg"
"48","RT @Pablo_Iglesias_: Todo vale en la lógica del ""a por ellos"". @zaragozaencomun desvela cómo se monta un buen pollo con el único fin de con…",FALSE,0,NA,"2017-09-29 23:59:59",FALSE,NA,913916298047913984,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jsaperascalle",2495,TRUE,FALSE,NA,NA,"Andalucía, España","es","http://pbs.twimg.com/profile_images/892860511867461633/3sWUPSxH_normal.jpg"
"49","@Cruz_Azul_FC cae 2 a 0 ante @MonarcasFemenil en la #J10AP2017 de la #LIGAMXFemenil 
https://t.co/3Pu7eJJKTf",FALSE,0,"Cruz_Azul_FC","2017-09-29 23:59:59",FALSE,NA,913916297964064768,55947313,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AztecDeportes",0,FALSE,FALSE,NA,NA,"mexico","es","http://pbs.twimg.com/profile_images/746824658645712896/rgxGGHA0_normal.jpg"
"50","#Governo prorroga #prazo de adesão a Novo Refis e Refis do #Funrural https://t.co/7AN1b3I5VS",FALSE,0,NA,"2017-09-29 23:59:59",FALSE,NA,913916297930518528,NA,"<a href=""http://www.scoop.it"" rel=""nofollow"">Scoop.it</a>","offshoretraders",0,FALSE,FALSE,NA,NA,"Republic of Mauritius","en","http://pbs.twimg.com/profile_images/728568465183879169/2slvhFtA_normal.jpg"
"51","Sargon debates some SJWs about race outside a college at Berkeley:

https://t.co/LH3Yar9GAg #kekistan",FALSE,0,NA,"2017-09-29 23:59:59",FALSE,NA,913916297922191360,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Destro7000",0,FALSE,FALSE,NA,NA,"UK","en","http://pbs.twimg.com/profile_images/896514470821978118/qkgillwU_normal.jpg"
"52","RT @Elaguijon_: Llegan los observadores internacionales a Catalonia.
 https://t.co/zIcJV1IkwQ",FALSE,0,NA,"2017-09-29 23:59:59",FALSE,NA,913916297917947904,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","siempreefese",866,TRUE,FALSE,NA,NA,"Provincia de Cartagena(España)","es","http://pbs.twimg.com/profile_images/912234623693918208/cRXW9-HH_normal.jpg"
"53","RT @philosopop: um pai ou uma mãe irresponsável escolhe colocar uma criança em uma situação dessas, mas a culpa é do artista?? https://t.co…",FALSE,0,NA,"2017-09-29 23:59:59",FALSE,NA,913916297855070208,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","niamorgado",406,TRUE,FALSE,NA,NA,"Muito fandom, não cabe aqui","pt","http://pbs.twimg.com/profile_images/910020679612948481/FbQuBL56_normal.jpg"
"54","RT @kashmirVIII: Ohio wasn't even a part of the confederacy so please don't ever tell me this flag isn't about racism ever again tysm https…",FALSE,0,NA,"2017-09-29 23:59:59",FALSE,NA,913916297825701888,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MrBlakRidinHood",62441,TRUE,FALSE,NA,NA,"TN","en","http://pbs.twimg.com/profile_images/877218167323537412/6w8ofXPD_normal.jpg"
"55","RT @falatricolores: Não é a maior, mas é a melhor e mais bonita !!!
#FanaticosFluzão https://t.co/1Y9P1jxtcI",FALSE,0,NA,"2017-09-29 23:59:59",FALSE,NA,913916297817329664,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","loiraffc",116,TRUE,FALSE,NA,NA,"Sepetiba","pt","http://pbs.twimg.com/profile_images/913894441546641411/836i3BgZ_normal.jpg"
"56","Se essa chuva não diminuir até a hr q eu pretendo sair vou ficar bem de boa em casa kkk",FALSE,0,NA,"2017-09-29 23:59:59",FALSE,NA,913916297808957440,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","vulgoevy",0,FALSE,FALSE,NA,NA,"{Floripa}","pt","http://pbs.twimg.com/profile_images/907375524900634625/YW67BSTN_normal.jpg"
"57","RT @iescolar: La deuda del Ayuntamiento de Madrid cae un 27,9% y en la Comunidad sube un 7,9% respecto a hace un año https://t.co/GfvddxpBX…",FALSE,0,NA,"2017-09-29 23:59:59",FALSE,NA,913916297808924672,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pilarrivera84",2597,TRUE,FALSE,NA,NA,"Sevilla","es","http://pbs.twimg.com/profile_images/497521562833391616/KDGNTs2u_normal.jpeg"
"58","@shanthayX Aaaaaaaaa se disse que nem doeu, eu tô todo dolorido, parece que eu transei a noite toda",FALSE,2,"shanthayX","2017-09-29 23:59:59",FALSE,913915915368108032,913916297792098304,2949801676,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Maurampim",0,FALSE,FALSE,NA,NA,"Ribeirão Preto, Brasil","pt","http://pbs.twimg.com/profile_images/913818748934672384/cLwfvDag_normal.jpg"
"59","RT @mnjota: Pior coisa é tomar nojo de quem a gente gostava",FALSE,0,NA,"2017-09-29 23:59:59",FALSE,NA,913916297783726080,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","eternofurao",512,TRUE,FALSE,NA,NA,"Complexo do Itanhangá","pt","http://pbs.twimg.com/profile_images/913980572875329541/Ccx5vfKG_normal.jpg"
"60","RT @iJesseWilliams: Have you EVER seen ANYONE worse at reading a teleprompter AND speaking without a teleprompter? In his native language?…",FALSE,0,NA,"2017-09-29 23:59:59",FALSE,NA,913916297783672832,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nakiyah_laney",1690,TRUE,FALSE,NA,NA,"Charlotte, NC","en","http://pbs.twimg.com/profile_images/900904389040365569/WgURVxj9_normal.jpg"
