"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude","location","language","profileImageURL"
"31","RT @PeggyTV: Happy B-day @Scott_McCrary!!! We <U+2764><U+FE0F> you!  Welcome back from #Houston #HurricaneHarvey coverage @KHOU.  Doing @TEGNA &amp; @wusa9…",FALSE,0,NA,"2017-09-06 23:58:33",FALSE,NA,905581016458375168,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TomSportsWUSA9",3,TRUE,FALSE,NA,NA,"Maryland, USA","en","http://pbs.twimg.com/profile_images/880605612832370688/vtYQdUdn_normal.jpg"
"32","#hurricaneirma2017 #HurricaneHarvey #wildfires",FALSE,0,"KennyIsHigh","2017-09-06 23:58:27",FALSE,905580536638431232,905580990176915456,924324426,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KennyIsHigh",0,FALSE,FALSE,NA,NA,"Spokane, WA","en","http://pbs.twimg.com/profile_images/906266375240335360/hS-5hTXj_normal.jpg"
"33","RT @DrPulaski2017: There have been a lot of distractions lately from #HurricaneHarvey to #DefendDACA to #HurricaneIrma. Don't forget about…",FALSE,0,NA,"2017-09-06 23:58:22",FALSE,NA,905580968844644352,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ValerieMackey",13,TRUE,FALSE,NA,NA,"Wyomissing, PA","en","http://pbs.twimg.com/profile_images/821176321384599556/2bIGrhyj_normal.jpg"
"34","Mother Mary pray for those who are and will be affected by the Hurricanes ! <ed><U+00A0><U+00BD><ed><U+00B5><U+008A>#hurricaneirma2017 #HurricaneHarvey https://t.co/wEHEBGrvwo",FALSE,2,NA,"2017-09-06 23:58:21",FALSE,NA,905580963878580224,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","fairygarden5",1,FALSE,FALSE,NA,NA,"Pottstown Pa ","en","http://pbs.twimg.com/profile_images/891681109574111232/TvBQN6kR_normal.jpg"
"35","RT @Kaidinn: STOP DONATING to Red Cross.  Scam.  Enough cooperate donors anyway.  Thread --&gt;  https://t.co/ffsb9tLqJ2  #HurricaneHarvey #Ha…",FALSE,0,NA,"2017-09-06 23:58:13",FALSE,NA,905580930886230016,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cyclone_cowgirl",3,TRUE,FALSE,NA,NA,"DRY South Texas","en","http://pbs.twimg.com/profile_images/906932105447440390/N05_3L7R_normal.jpg"
"36","RT @wiley_steve: Items donated to #HurricaneHarvey relief by Black Lives Matter and Antifa

#WednesdayThoughts #HurricaneIrma #MAGA https:/…",FALSE,0,NA,"2017-09-06 23:58:10",FALSE,NA,905580917841813504,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","dawg_lb",26,TRUE,FALSE,NA,NA,"WE THE PEOPLE NATION","en","http://pbs.twimg.com/profile_images/834139501819596800/slmjJcW0_normal.jpg"
"37","RT @CNCOmusic: Praying for everyone affected by #HurricaneHarvey. They need our help. Please visit https://t.co/Cz2lBAtsRp or call 1-800-43…",FALSE,0,NA,"2017-09-06 23:58:07",FALSE,NA,905580904726138880,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","fernandamora24",3775,TRUE,FALSE,NA,NA,"Mazatlán, Sinaloa. México.","es","http://pbs.twimg.com/profile_images/896999058182721536/otI6kpn-_normal.jpg"
"38","RT @JensenAckles: Still going strong.  So impressed.  So thankful for this network and family.  #SPNFamily #HurricaneHarvey https://t.co/gG…",FALSE,0,NA,"2017-09-06 23:58:05",FALSE,NA,905580898984308736,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kpe6679",4055,TRUE,FALSE,NA,NA,"Brooklyn NY","en","http://pbs.twimg.com/profile_images/872832089674133506/yMVpgQyC_normal.jpg"
"39","RT @JensenAckles: Still going strong.  So impressed.  So thankful for this network and family.  #SPNFamily #HurricaneHarvey https://t.co/gG…",FALSE,0,NA,"2017-09-06 23:58:01",FALSE,NA,905580881036836864,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","thefamilyballs",4055,TRUE,FALSE,NA,NA,"Roma, Lazio","it","http://pbs.twimg.com/profile_images/733806810063216640/L0iV-bSX_normal.jpg"
"40","RT @JensenAckles: Still going strong.  So impressed.  So thankful for this network and family.  #SPNFamily #HurricaneHarvey https://t.co/gG…",FALSE,0,NA,"2017-09-06 23:57:59",FALSE,NA,905580873856233472,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","acklesmyangel",4055,TRUE,FALSE,NA,NA,"spn • p!atd || jesica mi sam","es","http://pbs.twimg.com/profile_images/908173088424067077/VOaZtjJJ_normal.jpg"
"41","RT @KSAMOFA: #Saudi students in Houston, TX volunteered with Hand by Hand Org. to help those affected by #HurricaneHarvey https://t.co/pOQ3…",FALSE,0,NA,"2017-09-06 23:57:56",FALSE,NA,905580858555424768,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pp100pp300",263,TRUE,FALSE,NA,NA,"<U+0627><U+0644><U+0645><U+0645><U+0644><U+0643><U+0629> <U+0627><U+0644><U+0639><U+0631><U+0628><U+064A><U+0629> <U+0627><U+0644><U+0633><U+0639><U+0648><U+062F><U+064A><U+0629>","ar","http://pbs.twimg.com/profile_images/660358356251619328/7S9haHSa_normal.jpg"
"42","RT @GOP: RT to thank @POTUS and @FLOTUS for their personal donation to the #HurricaneHarvey relief efforts. https://t.co/A9ksK6SHW9",FALSE,0,NA,"2017-09-06 23:57:55",FALSE,NA,905580857418813440,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","paulaledfordwa1",6530,TRUE,FALSE,NA,NA," TX","en","http://pbs.twimg.com/profile_images/833142887697100800/hPR0JmSI_normal.jpg"
"43","RT @JinniesPurpose: Justin is attending the #HandInHand benefit event for #HurricaneHarvey  He is so caring, I love him. https://t.co/wTOaO…",FALSE,0,NA,"2017-09-06 23:57:50",FALSE,NA,905580836216549376,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","belleameox",1,TRUE,FALSE,NA,NA,"HTX","en","http://pbs.twimg.com/profile_images/908184138431287296/cgo6ZLQP_normal.jpg"
"44","RT @NikkiSixx: Hoping this beauty raises some money to help the victims of #HurricaneHarvey https://t.co/SxStXR6t8V",FALSE,0,NA,"2017-09-06 23:57:50",FALSE,NA,905580835797180416,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ShellBenji51",195,TRUE,FALSE,NA,NA,"Pennsylvania, USA","en","http://pbs.twimg.com/profile_images/875372704471425024/XLzTq0xL_normal.jpg"
"45","RT @JensenAckles: Still going strong.  So impressed.  So thankful for this network and family.  #SPNFamily #HurricaneHarvey https://t.co/gG…",FALSE,0,NA,"2017-09-06 23:57:49",FALSE,NA,905580828838817792,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kontowski09",4055,TRUE,FALSE,NA,NA,"wisconsin...south milwaukee","en","http://pbs.twimg.com/profile_images/861753624715833344/SrBEVOLm_normal.jpg"
"46","Hey, @DigitalKoans, hope you're doing okay after #HurricaneHarvey! https://t.co/HRgjdzqM9T",FALSE,0,NA,"2017-09-06 23:57:48",FALSE,NA,905580824703025152,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mfgaede",0,FALSE,FALSE,NA,NA,"Eugene, Oregon, USA","en","http://pbs.twimg.com/profile_images/704758242543595520/t-ZiZkPG_normal.jpg"
"47","RT @GOP: RT to thank @POTUS and @FLOTUS for their personal donation to the #HurricaneHarvey relief efforts. https://t.co/A9ksK6SHW9",FALSE,0,NA,"2017-09-06 23:57:43",FALSE,NA,905580804843208704,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LisaVTasi",6530,TRUE,FALSE,NA,NA,"United States","en","http://pbs.twimg.com/profile_images/701178162365886466/n3E0vVEw_normal.jpg"
"48","RT @GOP: RT to thank @POTUS and @FLOTUS for their personal donation to the #HurricaneHarvey relief efforts. https://t.co/A9ksK6SHW9",FALSE,0,NA,"2017-09-06 23:57:43",FALSE,NA,905580804784447488,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Marcy_K_Hatcher",6530,TRUE,FALSE,NA,NA,"Perry, Florida","en","http://pbs.twimg.com/profile_images/886736995464118273/CTtw7-TE_normal.jpg"
"49","Thoughts &amp; prayers go out to all those being affected by #HurricaneIrma and to the victims of #HurricaneHarvey <U+2764><U+FE0F>",FALSE,1,NA,"2017-09-06 23:57:42",FALSE,NA,905580802691317760,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","michaelkirbyjr",0,FALSE,FALSE,NA,NA,"Littleton, CO","en","http://pbs.twimg.com/profile_images/883734645803593728/mz0-KCI4_normal.jpg"
"50","#Irma2017 #Jose #Jose2017 #IrmaPR #HurricaneIrma #HurricaneJose #HurricaneHarvey #HurricaneIrmaTracking #Florida… https://t.co/UEXg0dcSvM",FALSE,1,NA,"2017-09-06 23:57:42",TRUE,NA,905580801378717696,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","2FaceMoney",0,FALSE,FALSE,NA,NA,"Oakville, Ontario","en","http://pbs.twimg.com/profile_images/859221641968136194/_Q2O4lWi_normal.jpg"
"51","RT @KoKeniSasquatch: There's still time...

Help by donating to #HurricaneHarvey &amp; claim a tweet read or more

sponsored by @TNTContest 

h…",FALSE,0,NA,"2017-09-06 23:57:42",FALSE,NA,905580800648859648,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","JKickinit30",13,TRUE,FALSE,NA,NA,"your pants","en","http://pbs.twimg.com/profile_images/903402184607453184/X8vmGq9J_normal.jpg"
"52","RT @chrgdup1973: We are one American family <ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8>~@realDonaldTrump 

#WednesdayWisdom #hurricaneirma2017 
#HurricaneHarvey 
Blessed 2 have a P…",FALSE,0,NA,"2017-09-06 23:57:37",FALSE,NA,905580778985279488,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Kektobots",524,TRUE,FALSE,NA,NA,"Glasgow","en","http://pbs.twimg.com/profile_images/894294405221421058/HPSWT2su_normal.jpg"
"53","RT @brian_haynes: Helping our kids in the aftermath of #HurricaneHarvey &amp; what u need to watch 4 as a #parent. #kidmin #fammin @_SBTC https…",FALSE,0,NA,"2017-09-06 23:57:33",FALSE,NA,905580763076288512,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TedElmore",2,TRUE,FALSE,NA,NA,"Grapevine, TX","en","http://pbs.twimg.com/profile_images/506216678858838017/nTWOu1XI_normal.jpeg"
"54","RT @FRRacingTeam: Please consider helping if you're able: https://t.co/bzBW7EKq9b 

@WorldVisionUSA #HurricaneHarvey #DisasterRelief https:…",FALSE,0,NA,"2017-09-06 23:57:32",FALSE,NA,905580758848479232,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jgruhlke3",15,TRUE,FALSE,NA,NA,"minnesota","en","http://pbs.twimg.com/profile_images/590706411467866112/SOV5XOWI_normal.jpg"
"55","RT @NSF: NSF is accepting proposals to address challenges related to #HurricaneHarvey:  https://t.co/veul3NwV5c https://t.co/yhoVtPJPv1",FALSE,0,NA,"2017-09-06 23:57:30",FALSE,NA,905580751307067392,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","amanda_dettmer",128,TRUE,FALSE,NA,NA,"Maryland","en","http://pbs.twimg.com/profile_images/885852877050302464/922OQYrI_normal.jpg"
"56","RT @TrumpsBlonde: Ka Ching  <ed><U+00A0><U+00BD><ed><U+00B2><U+00B0><ed><U+00A0><U+00BD><ed><U+00B2><U+00B0><ed><U+00A0><U+00BD><ed><U+00B2><U+00B0>@JJWatt #HurricaneHarvey 

relief fundraiser surpasses $20 million 

 #HoustonStrong https://t.co/y6Z8kzcNgU…",FALSE,0,NA,"2017-09-06 23:57:28",FALSE,NA,905580741832138752,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KerryRo08167585",153,TRUE,FALSE,NA,NA,"Red Dirt Country","en","http://pbs.twimg.com/profile_images/897622723492544513/1aG4gyvH_normal.jpg"
"57","RT @GrrrGraphics: #TrumpTrain rolls over do nothing #Republicans-No Brakes! $ 4 #HurricaneHarvey relief -The Pelosi-Schumer-Trump deal http…",FALSE,0,NA,"2017-09-06 23:57:24",FALSE,NA,905580727235960832,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Non_MSM_News",140,TRUE,FALSE,NA,NA,"swamp_drainer/gab.ai","en","http://pbs.twimg.com/profile_images/780621241984122882/L-4kYWTA_normal.jpg"
"58","RT @GOP: RT to thank @POTUS and @FLOTUS for their personal donation to the #HurricaneHarvey relief efforts. https://t.co/A9ksK6SHW9",FALSE,0,NA,"2017-09-06 23:57:21",FALSE,NA,905580711771561984,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Auburngirlx",6530,TRUE,FALSE,NA,NA,"Alabama, USA","en","http://pbs.twimg.com/profile_images/729465225171374081/5ULXKGZk_normal.jpg"
